user_id,screen_name,is_bot,account_age,is_blue_verified,is_verified,profile_description_sentiment,following_count,followers_count,following_to_followers_ratio,normal_to_fast_followers_ratio,tweets_count,likes_count,media_count,avg_sentiment,replies_ratio,retweets_ratio,freq_of_tweets,identical_tweets_ratio,avg_replies_per_tweet,avg_urls_per_tweet,avg_likes_per_tweet,possibly_sensitive,profile_image_url,profile_banner_url,is_profile_image_valid,followers_to_likes_ratio
129842597,ManuelHuedo,0,14.628,0,0,0.0,1053,224744,0.005,224744,24391,24179,2131,0.019,0.02,0.0,1667.419,0.0,4.327,0.04,115.139,0,1,1,0,1951.943
63815425,cabocabinho,1,15.288,0,0,0.0,140,59,2.373,59,2026,250,132,-0.01,0.0,0.565,132.522,0.001,0.36,0.24,0.28,0,1,1,0,210.714
624483823,oyinsadiq,0,12.389,0,0,0.718,297,753,0.394,753,6021,675,58,-0.317,0.0,0.897,485.996,0.015,0.083,0.0,0.083,0,1,0,0,9036.0
25074746,GillsaInt,0,15.677,1,0,0.673,5319,167156,0.032,167156,93885,25869,3560,0.12,0.0,0.932,5988.71,0.0,52.625,2.0,679.25,0,1,1,0,246.089
1308443434269708288,techunion1010,1,4.162,0,0,0.791,226,1518,0.149,1518,546,496,67,0.694,0.0,0.741,131.187,0.0,0.103,0.31,7.828,0,1,1,0,193.93
4767381941,BrainMeOut_OHBM,1,8.862,0,0,0.0,87,140,0.621,140,110,19,49,0.471,0.011,0.0,12.413,0.0,0.085,0.319,0.936,0,1,1,0,149.545
1299773222800576513,Mamadata5,0,4.227,0,0,0.0,220,57,3.86,57,278,74,5,0.025,0.029,0.693,65.768,0.003,0.314,0.686,0.171,0,1,0,0,332.5
47128513,IBBabalola,0,15.436,0,0,0.0,965,3802,0.254,3802,21597,10630,348,0.486,0.0,0.402,1399.132,0.0,1.164,0.03,7.0,0,1,1,0,543.143
739133515170729984,RealPeerReview,1,8.463,0,0,0.0,96,51499,0.002,51499,10436,5671,5929,-0.354,0.0,0.311,1233.132,0.002,2.164,0.452,29.014,0,1,1,0,1774.989
989521438825746433,Baric_Lab,0,6.571,0,0,0.0,82,92751,0.001,92751,223,179,27,0.598,0.0,0.407,33.937,0.001,7.344,0.547,50.156,0,1,1,0,1849.241
747497269302198272,Mohamme13362264,1,8.4,0,0,0.0,397,75,5.293,75,531,955,3,0.455,0.0,0.807,63.214,0.008,0.043,0.609,0.217,0,1,0,0,345.0
916241183399075840,Naveen_00002,1,7.127,0,0,,204,22,9.273,22,3,100,0,0,0,0,0.421,0,0,0,0,0,1,1,0,0
1484142330273832968,wArtMarket,0,2.836,0,0,0.0,63,16,3.938,16,11,5,6,0.0,0.0,0.0,3.879,0.0,0.143,1.0,0.286,0,1,1,0,56.0
1483648318546845700,mariong37499200,1,2.839,0,0,,16,2,8.0,2,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0
2595621066,worldwideartmov,0,10.396,0,0,0.0,499,65,7.677,65,600,122,580,0.0,0.0,0.0,57.715,0.0,0.0,0.874,0.008,0,1,1,0,7735.0
747469350714519552,Binary_Search,1,8.4,0,0,0.544,4290,641,6.693,641,1336,485,114,0.287,0.0,0.042,159.048,0.0,0.062,0.867,0.212,0,1,1,0,3018.042
116219009,Gary_Epp,0,14.746,0,0,0.697,658,292,2.253,292,1643,1438,13,0.16,0.0,0.27,111.42,0.0,0.06,0.357,0.274,0,1,0,0,1066.435
1060953957248290821,CovariantAI,1,6.031,1,0,0.0,162,11429,0.014,11429,684,967,317,0.467,0.0,0.299,113.414,0.0,1.227,0.333,41.187,0,1,1,0,277.493
1463354832,pathak2206,0,11.485,1,0,0.0,347,19464,0.018,19464,587,1320,155,0.626,0.022,0.567,51.11,0.004,6.4,0.467,231.4,0,1,0,0,84.114
1467542108886163463,p_doyle62,1,2.96,0,0,,39,5,7.8,5,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0
1208011613057540097,SocPhilTech,0,4.923,0,0,0.0,339,1014,0.334,1014,294,201,0,0.302,0.0,0.972,59.72,0.0,0.0,0.667,6.0,0,1,1,0,169.0
1466495391420063750,tlgksy_,1,2.968,0,0,,121,3,40.333,3,12,240,0,0,0,0,4.043,0,0,0,0,0,1,0,0,0
417053258,MarkCheetham,0,13.005,0,0,0.0,4202,7472,0.562,7472,38138,8861,748,0,0,0,2932.564,0,0,0,0,0,1,1,0,0
1152038661585698817,saleproxy,1,5.344,0,0,0.921,2885,1381,2.089,1381,1916,4,1915,0.0,0.0,0.0,358.533,0.0,0.01,1.0,1.15,0,1,1,0,1200.87
20719941,baruah,1,15.77,0,0,,411,45,9.133,45,1,3,0,0,0,0,0.063,0,0,0,0,0,1,0,0,0
1170073674,WBIRDavidHunt,0,11.773,0,0,0.0,562,635,0.885,635,1246,628,193,0.217,0.0,0.27,105.835,0.0,0.11,0.767,2.521,0,1,0,0,251.929
1484205354900914178,Orochi4506,0,2.834,0,0,,3,3,1.0,3,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0
2419897308,AriaShavelson,1,10.645,0,0,,0,43,0.0,43,139,152,0,0.547,0.0,0.188,13.058,0.0,1.385,0.615,1.385,0,1,1,0,31.056
254719698,GavinPrestonMD,0,13.752,1,0,0.0,96440,87677,1.1,87677,76755,25140,10,-0.117,0.0,0.756,5581.37,0.002,1.586,0.0,22.379,0,1,1,0,3917.77
1280598815280676866,Akanbisamson6,1,4.372,0,0,0.0,880,91,9.67,91,12,265,1,0.234,0.0,0.5,2.745,0.0,0.0,0.0,0.8,0,1,0,0,113.75
48065736,CHBeckRecht,0,15.428,1,0,0.0,328,7736,0.042,7736,21485,493,1078,-0.006,0.0,0.0,1392.598,0.0,0.025,1.0,0.271,0,1,1,0,28526.5
2603132052,apmoore94,1,10.385,0,0,0.0,435,183,2.377,183,204,140,10,0.516,0.0,0.864,19.644,0.008,0.625,0.938,6.312,0,1,1,0,28.99
18173452,mbruchas,0,15.929,0,0,0.0,1174,3302,0.356,3302,9374,15595,240,0.715,0.0,0.896,588.486,0.0,1.083,0.167,24.167,0,1,1,0,136.634
1073730367327215618,YourBoiGray,0,5.936,0,0,0.0,246,29,8.483,29,140,2003,2,0.453,0.0,0.74,23.585,0.0,0.04,0.0,0.12,0,1,1,0,241.667
588930747,vanealfarocr,1,12.496,0,0,0.0,103,60,1.717,60,537,28,4,0.079,0.0,0.436,42.974,0.0,0.106,0.136,0.045,0,1,1,0,1320.0
89213111,misstrendchaser,0,15.025,0,0,0.0,1185,798,1.485,798,4935,3291,196,0.479,0.0,0.311,328.453,0.0,0.0,0.939,0.146,0,1,1,0,5453.0
1038400095861932033,AyushDeva,1,6.204,0,0,,239,103,2.32,103,96,371,2,0.378,0.037,0.357,15.474,0.003,0.889,0.074,4.296,0,1,0,0,23.974
75916180,Imaginedragons,0,15.168,1,0,0.0,15000,5462804,0.003,5462804,9087,793,2217,0.274,0.02,0.109,599.09,0.001,53.541,0.286,2392.837,0,1,1,0,2282.982
479583379,PremoliAndrea,1,12.805,0,0,0.0,152,107,1.421,107,305,6539,32,0.231,0.0,0.314,23.819,0.0,0.099,0.198,1.247,0,1,1,0,85.812
2344530218,MikeQuindazzi,0,10.765,1,0,0.0,2050,147945,0.014,147945,54763,126076,33360,0.256,0.0,0.442,5087.134,0.0,2.0,0.317,31.333,0,1,1,0,4721.649
1477359217057087497,EnchantedQuanta,1,2.886,0,0,0.881,1,2,0.5,2,37,175,23,0.439,0.0,0.0,12.821,0.0,0.0,0.121,0.152,0,1,1,0,13.2
1467949771260248068,EdwardsLab_UCSF,0,2.957,0,0,0.0,99,179,0.553,179,28,17,0,0.151,0.0,0.833,9.469,0.167,1.5,0.0,39.5,0,1,1,1,4.532
2778393834,GDG_Sousse,1,10.231,0,0,,39,62,0.629,62,1,0,0,0.659,0.0,0.0,0.098,0,0.0,1.0,2.0,0,1,1,0,31.0
3171150979,aashi7jain,0,9.577,0,0,0.884,139,218,0.638,218,33,320,2,0.239,0.0,0.818,3.446,0.0,0.5,0.5,48.5,0,1,1,0,4.495
48972321,jennifer7643,1,15.422,0,0,,1555,112,13.884,112,16,46,0,0.0,0.0,0.0,1.037,0.0,0.0,0.0,0.0,0,1,0,0,0
781283714550665216,Vikkibambam,0,8.145,0,0,,518,587,0.882,587,4014,22978,8,0,0,0,492.818,0,0,0,0,0,1,0,0,0
1192820005638987777,EngIbrahimMuse,1,5.035,0,0,0.0,4197,870,4.824,870,681,1577,86,0.036,0.0,0.29,135.253,0.0,0.455,0.114,1.886,0,1,1,0,461.205
1303822276832432128,Eazyozy1,0,4.197,0,0,0.0,1158,852,1.359,852,67862,60503,2835,0,0,0,16169.168,0,0,0,0,0,1,1,0,0
1290629115091906562,8btdq,1,4.298,0,0,,2416,0,2416,0,9,8,6,0.175,0.0,0.333,2.094,0.0,0.0,0.0,0.0,1,1,0,0,0
1267497270175584258,3rd_woody,0,4.471,0,0,,2294,500,4.588,500,1570,468,24,0.041,0.0,0.862,351.152,0.0,0.188,0.0,5.938,0,1,1,0,84.211
4549119314,KyleAJohnsen,1,8.939,0,0,0.0,998,208,4.798,208,173,1183,13,0.264,0.088,0.547,19.353,0.002,0.353,0.559,2.647,0,1,1,0,78.578
961962042805620737,Mergen3D,0,6.782,0,0,0.0,55,15,3.667,15,50,12,36,0.014,0.0,0.0,7.372,0.001,0.0,0.42,0.18,0,1,0,0,83.333
1187138306812760064,lasyasreepada,1,5.079,0,0,0.0,222,70,3.171,70,216,706,1,0,0,0,42.528,0,0,0,0,0,1,1,0,0
3146085608,Kelvinnjau5,0,9.621,0,0,0.0,230,220,1.045,220,148,42,9,0.158,0.0,0.578,15.383,0.0,0.0,0.132,0.237,0,1,1,0,928.889
109647254,RoboWeek,1,14.809,0,0,0.979,284,7339,0.039,7339,1531,1310,211,0.716,0.0,0.453,103.383,0.0,0.281,0.469,7.031,0,1,1,0,1043.769
1315296246,dhilalalhaboob,0,11.647,0,0,0.0,319,146,2.185,146,372,887,13,0.052,0.0,0.897,31.94,0.0,0.417,0.25,2.167,0,1,1,0,67.385
3246247247,Cookster1042Ann,1,9.533,0,0,0.0,326,260,1.254,260,1981,7683,20,0.228,0.01,0.062,207.804,0.0,0.2,0.067,0.59,0,1,1,0,440.323
4307032575,Diauros,1,8.983,0,0,,239,47,5.085,47,4492,6219,233,0,0,0,500.056,0,0,0,0,0,1,0,0,0
1920750644,ciaraquill,0,11.14,0,0,0.0,5182,2663,1.946,2663,55408,97347,11834,0.036,0.0,0.473,4973.788,0.001,0.517,0.379,9.983,0,1,1,0,266.76
94538862,Msanyal,0,14.965,0,0,0.0,1709,8342,0.205,8342,47729,62621,394,0,0,0,3189.375,0,0,0,0,0,1,1,0,0
787645047542087680,Priyotamo,1,8.099,0,0,,137,20,6.85,20,42,113,4,0.34,0.0,0.105,5.186,0.0,0.059,0.118,0.706,0,1,1,0,28.333
22330739,Benioff,0,15.726,1,0,0.0,4293,1108705,0.004,1108705,38122,24711,4535,0.676,0.0,0.641,2424.138,0.0,33.865,0.541,703.703,0,1,1,0,1575.53
978576562327994369,cris_xtyy,1,6.656,0,0,,90,0,90,0,0,21,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0
35024372,asahoch,0,15.576,0,0,0.855,1290,450,2.867,450,1188,52,24,0.228,0.01,0.164,76.271,0.0,0.031,0.773,0.526,0,1,1,0,855.882
3343873882,isabelmanzano23,1,9.413,0,0,,329,24,13.708,24,38,89,2,0.0,0.0,0.714,4.037,0.0,0.5,0.75,0.0,0,1,1,0,0
110441210,MBLScience,0,14.804,0,0,0.0,14818,27231,0.544,27231,16253,14137,2996,0.375,0.0,0.53,1097.879,0.023,0.564,0.582,33.691,0,1,1,0,808.26
310930971,KingRonnieMac,1,13.465,0,0,0.727,1392,519,2.682,519,3208,8172,61,0,0,0,238.247,0,0,0,0,0,1,1,0,0
823785366846980096,eshwarAA7,1,7.825,0,0,,235,30,7.833,30,0,10767,0,0,0,0,0.0,0,0,0,0,0,1,1,0,0
21207086,amcny,0,15.756,1,0,0.743,1304,11715,0.111,11715,12260,2145,3407,0.575,0.0,0.034,778.116,0.0,0.096,0.614,2.693,0,1,1,0,4350.195
969911597580759040,rbkn369,0,6.721,0,0,0.0,1081,83,13.024,83,143,721,44,0.024,0.0,0.018,21.277,0.0,0.009,0.664,0.477,0,1,1,0,174.137
1349596903357493249,EmpathLover1111,1,3.852,0,0,0.831,4849,563,8.613,563,2555,1943,1,0,0,0,663.292,0,0,0,0,0,1,0,0,0
2984496274,fountia,1,9.84,0,0,0.0,5292,4201,1.26,4201,1032,22,441,-0.094,0.0,0.01,104.878,0.0,0.01,1.0,0.697,0,1,0,0,6027.522
311956171,challengersoc,0,13.462,0,0,0.67,1747,5043,0.346,5043,3963,1019,380,0.523,0.0,0.775,294.384,0.0,0.36,0.64,5.32,0,1,0,0,947.932
2924521080,davidfrawleyved,0,9.949,1,0,0.0,513,648370,0.001,648370,44666,6393,515,0.237,0.0,0.96,4489.496,0.0,17.5,0.0,1708.0,0,1,1,1,379.608
1477360939099987973,shallysaini442,1,2.886,0,0,,42,1,42.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0
267290560,dbustosp,0,13.684,0,0,0.0,804,696,1.155,696,8847,2013,271,0.163,0.0,0.598,646.521,0.0,0.319,0.0,16.447,0,1,1,0,42.318
1139543435369680898,LeonardBerrada,1,5.44,0,0,0.0,313,182,1.72,182,22,144,1,0.244,0.0,0.467,4.044,0.536,0.875,0.0,7.75,0,1,0,1,23.484
1443626457968873472,shakessqueer,0,3.14,0,0,0.0,219,180,1.217,180,66,18,4,0.0,0.0,0.558,21.019,0.0,0.105,0.0,0.684,0,1,1,0,263.077
1433819742469607426,malovaam,1,3.217,0,0,0.0,120,9,13.333,9,11,386,0,0,0,0,3.419,0,0,0,0,0,1,0,0,0
1483594524278640649,polwar0,1,2.839,0,0,,229,57,4.018,57,0,3,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0
289969718,LindseyStirling,0,13.566,1,0,0.0,2588,464365,0.006,464365,15780,8895,3783,0.544,0.0,0.026,1163.202,0.0,16.272,0.43,376.044,0,1,1,0,1234.869
1414296172152360962,sajjadmotori,0,3.362,0,0,0.902,1339,1056,1.268,1056,5253,9116,1735,-0.01,0.0,0.43,1562.463,0.0,2.2,0.0,20.723,0,1,1,0,50.958
879456634413740032,Go_IoT,1,7.403,0,0,0.73,3246,2741,1.184,2741,5438,4450,2478,0.359,0.0,0.076,734.567,0.01,0.028,0.807,0.394,0,1,1,0,6948.116
1480171272877268994,felixmkr,0,2.867,0,0,0.0,46,15,3.067,15,61,1658,1,0.0,0.0,0.652,21.277,0.0,0.125,0.125,0.875,0,1,1,0,17.143
1483086683486703624,HenryWasung,1,2.845,0,0,0.0,161,50,3.22,50,0,24,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0
1470949724807217162,OaklerV,0,2.935,0,0,0.0,106,20,5.3,20,15,19,2,0.659,0.0,0.769,5.111,0.0,0.0,0.667,0.0,0,1,1,0,0
910150107009601538,HyperTower_eu,1,7.173,0,0,,45,28,1.607,28,43,7,29,0.39,0.028,0.1,5.995,0.0,0.083,0.056,1.139,0,1,1,0,24.585
234376125,LandingPageProd,0,13.878,0,0,0.0,507,250,2.028,250,110,1,1,0.14,0.0,0.01,7.926,0.001,0.03,0.485,0.071,0,1,0,0,3535.714
1183484979562635265,das_aniir,1,5.106,0,0,0.0,52,55,0.945,55,122,100,19,0.248,0.0,0.152,23.893,0.002,0.179,0.194,0.522,1,1,1,0,105.286
1150118898068381696,YouthofGsb,0,5.358,0,0,0.504,240,1949,0.123,1949,1974,728,1576,0.224,0.0,0.04,368.421,0.0,0.333,1.24,4.115,0,1,1,0,473.681
1351625174190350336,FabianToSpace,1,3.836,0,0,0.0,50,1,50.0,1,8,1,0,0,0,0,2.086,0,0,0,0,0,1,0,0,0
1405158247,sickinternet,0,11.548,0,0,,3820,4657,0.82,4657,69231,76542,5417,0,0,0,5995.064,0,0,0,0,0,1,1,0,0
1482467557470883840,AlexDowson10,1,2.847,0,0,,87,48,1.812,48,0,17,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0
2780850314,RachelleDeCoste,0,10.229,0,0,-0.826,1084,683,1.587,683,1906,15523,92,0,0,0,186.333,0,0,0,0,0,1,1,0,0
476582730,shakir_za,0,12.816,0,0,0.0,1295,44752,0.029,44752,4738,11655,442,0.906,0.0,0.868,369.694,0.01,0.533,0.4,55.4,0,1,1,0,807.798
1270246155985629184,IVikhyaat,1,4.452,0,0,0.0,26,27,0.963,27,139,126,10,-0.037,0.0,0.186,31.222,0.0,0.632,0.07,3.561,0,1,1,0,7.581
1405730549323292672,inwedu,0,3.428,0,0,,153,22,6.955,22,9,593,0,0,0,0,2.625,0,0,0,0,0,1,0,0,0
1173593530142359557,RashmiMascaren1,1,5.183,0,0,0.0,415,85,4.882,85,567,24411,8,0.22,0.0,0.478,109.396,0.0,0.45,0.017,6.85,0,1,0,0,12.409
1483170517813239809,KalimundaIchy,1,2.842,0,0,0.0,176,31,5.677,31,4,1,1,0.0,0.0,0.0,1.407,0,0.0,0.0,0.0,0,1,1,0,0
631138864,ShadyRahayel,0,12.37,0,0,0.0,808,258,3.132,258,125,255,24,0.161,0.036,0.725,10.105,0.003,0.25,0.929,11.143,0,1,1,1,23.154
1385823922084528129,roshangaaar,1,3.578,0,0,0.0,802,179,4.48,179,13,8,6,0.0,0.0,0.0,3.633,0.0,0.0,0.0,0.0,1,1,1,0,0
102831419,HamletReyHorst,0,14.869,0,0,0.0,272,241,1.129,241,1169,2417,87,0.195,0.019,0.551,78.62,0.0,0.094,0.208,0.358,0,1,1,0,672.263
195920016,audurand,0,14.149,0,0,0.757,433,1318,0.329,1318,200,1161,10,0.659,0.0,0.613,14.135,0.0,1.435,0.283,27.196,0,1,0,0,48.464
3040728619,cantyp2davis,1,9.739,0,0,,38,1,38.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0
265663532,alex110314,0,13.692,0,0,,1097,48,22.854,48,4,113,0,0.272,0.0,0.0,0.292,0.333,0.25,1.0,1.5,0,1,0,0,32.0
246636372,cloud9hosting,1,13.799,0,0,0.0,19,55,0.345,55,280,3,198,0.573,0.0,0.0,20.291,0.002,0.01,0.7,0.72,0,1,1,0,76.389
233266490,officialDannyT,0,13.884,1,0,0.965,1398,616074,0.002,616074,15604,17310,3951,0.49,0.0,0.475,1123.884,0.0,173.79,0.194,4995.839,0,1,1,0,123.317
1095337477391478784,GyleeGames,1,5.774,0,0,0.717,1875,1980,0.947,1980,1178,3510,569,0.682,0.0,0.213,204.018,0.001,0.541,0.153,6.871,0,1,1,0,288.185
1448106010346991624,yzihan_hci,1,3.107,0,0,0.0,1080,1037,1.041,1037,90,1124,12,0.854,0.133,0.318,28.967,0.01,1.4,0.133,21.267,0,1,1,0,48.762
1537028058,official_php,0,11.417,0,0,0.0,41,111177,0.0,111177,756,124,77,0.3,0.011,0.154,66.217,0.0,9.307,1.148,427.25,0,1,1,0,260.215
3367334171,BTCTN,0,9.372,1,0,0.0,951,3029668,0.0,3029668,53407,9998,15982,0.089,0.0,0.042,5698.57,0.0,25.398,0.814,61.619,0,1,1,0,49167.382
3977806038,RAMP76883576,1,9.084,0,0,,37,15,2.467,15,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0
1327504613667434497,AMasvingwe,0,4.019,0,0,0.0,10176,11005,0.925,11005,81399,52941,71,0.629,0.0,0.97,20253.546,0.0,0.0,0.333,0.667,0,1,0,0,16507.5
966697169532137472,keyic_,0,6.746,0,0,0.0,81,122,0.664,122,6,35,3,0.381,0.0,0.2,0.889,0.0,0.75,0.75,15.5,0,1,0,0,7.871
857618277325058048,Ashutos15373708,1,7.57,0,0,,67,18,3.722,18,29,224,1,0.0,0.0,0.667,3.831,0.0,0.0,0.0,1.5,0,1,1,0,12.0
616742267,meandwh,0,12.411,1,0,0.0,3758,751382,0.005,751382,55249,19311,6219,0.0,0.0,0.21,4451.616,0.0,63.646,0.0,5593.228,1,1,1,0,134.338
1472796688892923905,Shikta_Priyadar,1,2.921,0,0,0.0,355,0,355,0,0,51,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0
249264590,csdeche,0,13.785,0,0,0.0,307,532,0.577,532,6673,6026,87,-0.085,0.0,0.924,484.077,0.0,0.0,0.0,0.333,0,1,1,0,1596.0
1027144926,NCNewHope,1,11.915,0,0,0.962,65,112,0.58,112,2157,124,98,0.441,0.0,0.0,181.032,0.001,0.01,1.07,0.03,0,1,1,0,3733.333
2320231093,aksenthil_24,0,10.806,0,0,0.0,2808,123,22.829,123,854,78,133,0.251,0.0,0.095,79.03,0.009,0.038,1.067,0.2,0,1,0,0,615.0
988495831358758912,Meanphysics,1,6.579,0,0,0.0,1181,123,9.602,123,308,0,0,0.043,0.182,0.011,46.816,0.002,0.898,0.0,0.284,0,1,1,0,432.96
961564557247483906,KittyLa15702278,0,6.784,0,0,0.954,2369,2368,1.0,2368,25820,26460,45,0,0,0,3806.014,0,0,0,0,0,1,1,0,0
612122212,_amrahmed,1,12.424,0,0,0.0,431,178,2.421,178,28,29,3,0,0,0,2.254,0,0,0,0,0,1,0,0,0
602244948,kevin_robertson,0,12.454,0,0,,187,4477,0.042,4477,285,1141,22,0.1,0.053,0.836,22.884,0.0,2.737,0.789,151.263,0,1,0,0,29.597
1320853976510705664,DanielSpiteri19,1,4.068,0,0,,51,2,25.5,2,3,0,0,0,0,0,0.737,0,0,0,0,0,1,0,0,0
290540978,piusmuyiwa,0,13.563,0,0,0.728,762,396,1.924,396,3983,3388,58,0.002,0.0,0.55,293.667,0.0,0.156,0.022,0.533,0,1,1,0,742.5
1433632777648414736,vector_tres,1,3.217,0,0,0.0,1634,4,408.5,4,5011,5937,1,0,0,0,1557.662,0,0,0,0,1,1,0,0,0
1056638948418707458,srihariCodes,0,6.064,0,0,0.0,45,49,0.918,49,128,132,4,0,0,0,21.108,0,0,0,0,0,1,0,0,0
1309478370132897793,JunhongShen1,1,4.156,0,0,0.0,279,402,0.694,402,40,68,3,0.63,0.0,0.806,9.625,0.0,0.5,0.333,32.333,0,1,0,0,12.433
1471467599330488330,NiXxii10,1,2.932,0,0,,48,15,3.2,15,921,502,6,0,0,0,314.12,0,0,0,0,0,1,0,0,0
1171828029137596419,BStampha,0,5.196,0,0,0.589,1086,386,2.813,386,1525,1896,76,0.372,0.0,0.164,293.495,0.001,0.25,0.018,3.0,0,1,1,0,128.667
93306055,Kurt_Jansson,1,14.979,0,0,0.0,149,690,0.216,690,1698,319,58,0.066,0.0,0.793,113.359,0.0,1.042,1.083,13.0,0,1,0,1,53.077
369843229,h_vesterr,0,13.205,0,0,0.0,559,503,1.111,503,18555,16225,820,0.175,0.0,0.585,1405.15,0.0,0.205,0.0,1.455,0,1,1,0,345.812
827525885246971904,SmartOctopusVA,1,7.797,0,0,0.693,4059,1074,3.779,1074,4626,230,4411,0.071,0.0,0.0,593.305,0.264,0.01,0.0,0.02,0,1,1,0,53700.0
1419323504802111488,Amndadestructiv,0,3.326,0,0,0.0,9,6,1.5,6,1,17,1,0.0,0.0,0.0,0.301,0,1.0,0.0,0.0,0,1,1,0,0
1545999955,kenpercyD,1,11.409,0,0,0.889,413,96,4.302,96,646,2166,72,0.147,0.0,0.938,56.622,0.0,0.0,0.6,0.4,0,1,1,0,240.0
1510169948,atirahhanim_,1,11.444,0,0,0.834,89,30,2.967,30,10004,192,97,0,0,0,874.17,0,0,0,0,0,1,1,0,0
1362788554980614145,Khanya_Nolz1,0,3.754,1,0,-0.473,21955,191923,0.114,191923,153711,39623,1197,-0.147,0.0,0.526,40945.924,0.005,3.564,0.018,41.491,0,1,1,0,4625.664
367792889,maverickspad,1,13.216,0,0,0.0,1102,55,20.036,55,1057,2319,16,0.352,0.0,0.947,79.979,0.0,0.167,0.0,0.167,0,1,1,0,330.0
1481440838572216320,j297h,1,2.856,0,0,,365,40,9.125,40,0,3,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0
31616024,LamontSanford72,0,15.6,0,0,0.0,124,216,0.574,216,2068,2498,158,-0.042,0.0,0.492,132.564,0.0,0.017,0.233,0.433,0,1,1,0,498.462
1459099896783405056,DMStudioMusic2,0,3.025,0,0,,137,16,8.562,16,1,5,0,0,0,0,0.331,0,0,0,0,0,1,1,0,0
42687228,KeeleyTayloe,1,15.491,0,0,0.894,347,558,0.622,558,2204,363,114,0.557,0.0,0.243,142.276,0.0,0.046,0.885,0.563,0,1,1,0,990.735
1480784880820621314,vtr06871307,1,2.861,0,0,,29,5,5.8,5,9,58,1,0,0,0,3.146,0,0,0,0,0,1,0,0,0
837080178,Jaciblix,0,12.167,0,0,0.807,1052,82,12.829,82,316,1811,5,0.0,0.0,0.991,25.972,0,0.0,0.0,1.0,0,1,1,0,82.0
2519912645,DuguidAilsa,1,10.56,0,0,,350,0,350,0,0,123,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0
1217495842594140162,YadegariHossein,0,4.851,0,0,0.0,104,79,1.316,79,13,137,1,0.49,0.0,0.5,2.68,0.0,0.25,0.0,15.5,0,1,0,0,5.097
1482018977350045697,nsignis,1,2.853,0,0,0.0,356,0,356,0,0,9,0,0,0,0,0.0,0,0,0,0,1,1,1,0,0
45321027,rherbrich,0,15.458,0,0,0.0,127,2954,0.043,2954,690,131,8,0.244,0.015,0.429,44.637,0.0,0.294,0.824,4.015,0,1,1,0,735.795
92096034,wellingmax,0,14.995,0,0,,475,36218,0.013,36218,1404,859,74,0.273,0.0,0.139,93.631,0.0,3.869,0.515,88.121,0,1,0,0,411.002
482386982,samatarugas,1,12.797,0,0,0.0,535,208,2.572,208,25,164,11,0.376,0.0,0.25,1.954,0.0,0.111,0.389,1.667,0,1,1,0,124.8
827915198,XavierLSuarez1,0,12.178,0,0,0.0,3955,9901,0.399,9901,13556,1736,1527,0.096,0.0,0.11,1113.155,0.0,0.21,0.476,1.952,0,1,1,0,5071.244
948967636024614912,being_ade,1,6.88,0,0,0.0,5785,13572,0.426,13572,55131,89554,2786,0.063,0.0,0.79,8013.227,0.0,2.571,0.0,18.524,0,1,1,0,732.679
909451577999724544,Whocare31045220,0,7.179,0,0,-0.512,4410,2556,1.725,2556,67293,56787,29826,-0.839,0.0,0.982,9373.59,0.0,0.0,0.0,0.0,0,1,0,0,0
1423427017941344257,Brady10192,1,3.294,0,0,,436,0,436,0,0,1,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0
2455731967,fmadalatorre,0,10.587,0,0,0.959,335,80,4.188,80,68,821,0,0.381,0.0,0.926,6.423,0.0,0.0,0.0,2.25,0,1,1,0,35.556
821012561877467137,XiaHanyu,1,7.847,0,0,,187,58,3.224,58,17,69,3,0.215,0.0,0.6,2.166,0.0,0.5,0.0,3.0,0,1,0,0,19.333
911096503921369088,andrea_w_lim,0,7.165,0,0,0.0,246,554,0.444,554,47,1249,1,0.614,0.0,0.917,6.56,0.0,6.667,1.0,121.0,0,1,0,0,4.579
1171703604606054400,nedamoin,1,5.196,0,0,0.0,12,30,0.4,30,14,455,3,0.235,0.0,0.0,2.694,0.0,0.0,0.0,0.75,0,1,0,0,40.0
18039028,kerry62189,0,15.945,0,0,0.0,1629,2842,0.573,2842,47120,58542,10074,-0.293,0.105,0.447,2955.158,0.004,1.298,0.035,5.105,0,1,1,0,556.68
732624937295478784,tamedelene601,1,8.515,0,0,0.0,32,31,1.032,31,696,222,6,0.148,0.0,0.0,81.738,0.0,0.0,1.0,0.28,0,1,1,0,110.714
1483146643889606656,Espressomartin,1,2.845,0,0,,341,30,11.367,30,3,3040,0,0,0,0,1.054,0,0,0,0,0,1,0,0,0
